$0;1584738319568000000;1.13;KIEKER;Davids-MacBook.fritz.box;1;false;0;NANOSECONDS;0
$1;1584738319568000000;<not set>;1584737488980-1584737489309-1;a96a9d2a215f29b327b2659352bd39a5;Davids-MacBook.fritz.box;_2nvWUKKQEem6I6QlOar_-g;{"amount":500,};1584737488980-1584737489309-0;1741979653;1584737489309000000;1584737489311000000
$1;1584738319568000000;<not set>;1584737488980-1584737489309-0;a96a9d2a215f29b327b2659352bd39a5;Davids-MacBook.fritz.box;_2RDcwKMhEemdKJpkeqfUZw;{"amount":500,};<not set>;692331943;1584737489309000000;1584737489314000000
$1;1584738319568000000;<not set>;1584737488980-1584737489321-0;a96a9d2a215f29b327b2659352bd39a5;Davids-MacBook.fritz.box;_2nvWUKKQEem6I6QlOar_-g;{"amount":501,};1584737488980-1584737489320-0;1741979653;1584737489321000000;1584737489322000000
$1;1584738319568000000;<not set>;1584737488980-1584737489320-0;a96a9d2a215f29b327b2659352bd39a5;Davids-MacBook.fritz.box;_2RDcwKMhEemdKJpkeqfUZw;{"amount":501,};<not set>;692331943;1584737489320000000;1584737489322000000
$1;1584738319568000000;<not set>;1584737488980-1584737489327-1;a96a9d2a215f29b327b2659352bd39a5;Davids-MacBook.fritz.box;_2nvWUKKQEem6I6QlOar_-g;{"amount":502,};1584737488980-1584737489327-0;1741979653;1584737489327000000;1584737489328000000
$1;1584738319568000000;<not set>;1584737488980-1584737489327-0;a96a9d2a215f29b327b2659352bd39a5;Davids-MacBook.fritz.box;_2RDcwKMhEemdKJpkeqfUZw;{"amount":502,};<not set>;692331943;1584737489327000000;1584737489328000000
$1;1584738319568000000;<not set>;1584737488980-1584737489331-1;a96a9d2a215f29b327b2659352bd39a5;Davids-MacBook.fritz.box;_2nvWUKKQEem6I6QlOar_-g;{"amount":503,};1584737488980-1584737489331-0;1741979653;1584737489331000000;1584737489331000000
$1;1584738319568000000;<not set>;1584737488980-1584737489331-0;a96a9d2a215f29b327b2659352bd39a5;Davids-MacBook.fritz.box;_2RDcwKMhEemdKJpkeqfUZw;{"amount":503,};<not set>;692331943;1584737489331000000;1584737489331000000
$1;1584738319568000000;<not set>;1584737488980-1584737489336-1;a96a9d2a215f29b327b2659352bd39a5;Davids-MacBook.fritz.box;_2nvWUKKQEem6I6QlOar_-g;{"amount":504,};1584737488980-1584737489336-0;1741979653;1584737489336000000;1584737489337000000
$1;1584738319568000000;<not set>;1584737488980-1584737489336-0;a96a9d2a215f29b327b2659352bd39a5;Davids-MacBook.fritz.box;_2RDcwKMhEemdKJpkeqfUZw;{"amount":504,};<not set>;692331943;1584737489336000000;1584737489337000000
$1;1584738319568000000;<not set>;1584737488980-1584737489340-0;a96a9d2a215f29b327b2659352bd39a5;Davids-MacBook.fritz.box;_2nvWUKKQEem6I6QlOar_-g;{"amount":505,};1584737488980-1584737489339-0;1741979653;1584737489340000000;1584737489340000000
$1;1584738319568000000;<not set>;1584737488980-1584737489339-0;a96a9d2a215f29b327b2659352bd39a5;Davids-MacBook.fritz.box;_2RDcwKMhEemdKJpkeqfUZw;{"amount":505,};<not set>;692331943;1584737489339000000;1584737489340000000
$1;1584738319568000000;<not set>;1584737488980-1584737489343-1;a96a9d2a215f29b327b2659352bd39a5;Davids-MacBook.fritz.box;_2nvWUKKQEem6I6QlOar_-g;{"amount":506,};1584737488980-1584737489343-0;1741979653;1584737489343000000;1584737489344000000
$1;1584738319568000000;<not set>;1584737488980-1584737489343-0;a96a9d2a215f29b327b2659352bd39a5;Davids-MacBook.fritz.box;_2RDcwKMhEemdKJpkeqfUZw;{"amount":506,};<not set>;692331943;1584737489343000000;1584737489344000000
$1;1584738319568000000;<not set>;1584737488980-1584737489348-0;a96a9d2a215f29b327b2659352bd39a5;Davids-MacBook.fritz.box;_2nvWUKKQEem6I6QlOar_-g;{"amount":507,};1584737488980-1584737489347-0;1741979653;1584737489348000000;1584737489349000000
$1;1584738319568000000;<not set>;1584737488980-1584737489347-0;a96a9d2a215f29b327b2659352bd39a5;Davids-MacBook.fritz.box;_2RDcwKMhEemdKJpkeqfUZw;{"amount":507,};<not set>;692331943;1584737489347000000;1584737489349000000
$1;1584738319568000000;<not set>;1584737488980-1584737489352-1;a96a9d2a215f29b327b2659352bd39a5;Davids-MacBook.fritz.box;_2nvWUKKQEem6I6QlOar_-g;{"amount":508,};1584737488980-1584737489352-0;1741979653;1584737489352000000;1584737489353000000
$1;1584738319568000000;<not set>;1584737488980-1584737489352-0;a96a9d2a215f29b327b2659352bd39a5;Davids-MacBook.fritz.box;_2RDcwKMhEemdKJpkeqfUZw;{"amount":508,};<not set>;692331943;1584737489352000000;1584737489353000000
$1;1584738319568000000;<not set>;1584737488980-1584737489356-0;a96a9d2a215f29b327b2659352bd39a5;Davids-MacBook.fritz.box;_2nvWUKKQEem6I6QlOar_-g;{"amount":509,};1584737488980-1584737489355-0;1741979653;1584737489356000000;1584737489356000000
$1;1584738319568000000;<not set>;1584737488980-1584737489355-0;a96a9d2a215f29b327b2659352bd39a5;Davids-MacBook.fritz.box;_2RDcwKMhEemdKJpkeqfUZw;{"amount":509,};<not set>;692331943;1584737489355000000;1584737489356000000
$1;1584738319568000000;<not set>;1584737488980-1584737489359-0;a96a9d2a215f29b327b2659352bd39a5;Davids-MacBook.fritz.box;_2nvWUKKQEem6I6QlOar_-g;{"amount":510,};1584737488980-1584737489358-0;1741979653;1584737489359000000;1584737489359000000
$1;1584738319568000000;<not set>;1584737488980-1584737489358-0;a96a9d2a215f29b327b2659352bd39a5;Davids-MacBook.fritz.box;_2RDcwKMhEemdKJpkeqfUZw;{"amount":510,};<not set>;692331943;1584737489358000000;1584737489359000000
$1;1584738319568000000;<not set>;1584737488980-1584737489362-0;a96a9d2a215f29b327b2659352bd39a5;Davids-MacBook.fritz.box;_2nvWUKKQEem6I6QlOar_-g;{"amount":511,};1584737488980-1584737489361-0;1741979653;1584737489362000000;1584737489362000000
$1;1584738319568000000;<not set>;1584737488980-1584737489361-0;a96a9d2a215f29b327b2659352bd39a5;Davids-MacBook.fritz.box;_2RDcwKMhEemdKJpkeqfUZw;{"amount":511,};<not set>;692331943;1584737489361000000;1584737489362000000
